,date,title,link,Stock,Source,
509,"Sun, 11 Jul 2021 07:00:00 GMT","Mastercard: High Quality, But Valuation Leaves Little Margin For Error - Seeking Alpha",https://seekingalpha.com/article/4438717-mastercard-high-quality-but-valuation-leaves-little-margin-for-error,MA, Seeking Alpha,
510,"Wed, 13 Jan 2021 08:00:00 GMT",Mastercard Looks Impaired - Seeking Alpha,https://seekingalpha.com/article/4398709-mastercard-looks-impaired,MA, Seeking Alpha,
511,"Tue, 16 Feb 2021 08:00:00 GMT",Mastercard Is A Great Dividend Growth Company - Seeking Alpha,https://seekingalpha.com/article/4406271-mastercard-great-dividend-growth-company,MA, Seeking Alpha,
512,"Mon, 03 May 2021 07:00:00 GMT","Mastercard: Revenue Growth Resumed In Q1, 10%+ Annualized Return Ahead - Seeking Alpha",https://seekingalpha.com/article/4423696-mastercard-q1-earnings-revenue-growth-resumed-annualised-return-ahead,MA, Seeking Alpha,
513,"Tue, 18 May 2021 07:00:00 GMT",Worried About Visa And Mastercard Valuations? Mastercard Provides A Solution In Airtel Africa - Seeking Alpha,https://seekingalpha.com/article/4429538-airtel-africa-is-the-solution-for-investors-worried-about-visa-and-mastercard-valuations,MA, Seeking Alpha,
514,"Mon, 25 Jan 2021 08:00:00 GMT",Visa Vs. Mastercard: Battle Of The Payment Giants - Seeking Alpha,https://seekingalpha.com/article/4400716-visa-vs-mastercard-battle-of-payment-giants,MA, Seeking Alpha,
515,"Wed, 14 Jul 2021 07:00:00 GMT",India's Reserve Bank bans Mastercard from issuing new cards in India - Yahoo Finance,https://finance.yahoo.com/news/indias-bank-bans-mastercard-issuing-123742142.html,MA, Yahoo Finance,
516,"Mon, 16 Aug 2021 07:00:00 GMT",Visa: 7% Dip Since Q3 Results As Post-COVID Potential Overlooked - Seeking Alpha,https://seekingalpha.com/article/4449633-visa-7-percent-dip-q3-earnings-results-post-covid-potential-overlooked,MA, Seeking Alpha,
517,"Thu, 29 Jul 2021 07:00:00 GMT",Mastercard Incorporated's (MA) CEO Michael Miebach on Q2 2021 Results - Earnings Call Transcript - Seeking Alpha,https://seekingalpha.com/article/4442761-mastercard-incorporateds-ma-ceo-michael-miebach-on-q2-2021-results-earnings-call-transcript,MA, Seeking Alpha,
518,"Mon, 02 Aug 2021 07:00:00 GMT",IQST - iQSTEL Announces MasterCard Debit Card Giveaway With $10 To $1000 Balance Through MAXMO Fintech Ecosystem Shareholder Contest - Yahoo Finance,https://finance.yahoo.com/news/iqst-iqstel-announces-mastercard-debit-160100011.html,MA, Yahoo Finance,
519,"Tue, 06 Jul 2021 07:00:00 GMT","Visa: Buy, Buy, Buy And Never Sell - Seeking Alpha",https://seekingalpha.com/article/4438011-visa-stock-v-buy-buy-buy-and-never-sell,MA, Seeking Alpha,
520,"Wed, 07 Apr 2021 07:00:00 GMT",Visa Stock: Is It A Dividend Stock To Watch? - Seeking Alpha,https://seekingalpha.com/article/4418007-visa-stock-dividend-watch,MA, Seeking Alpha,
521,"Tue, 01 Jun 2021 07:00:00 GMT",Visa: The Most Underappreciated Payment Stock - Seeking Alpha,https://seekingalpha.com/article/4432351-visa-v-the-most-underappreciated-payment-stock,MA, Seeking Alpha,
522,"Wed, 09 Jun 2021 07:00:00 GMT","Mastercard, Ambev back away from Copa America as players vent COVID-19 concerns - Yahoo Finance",https://finance.yahoo.com/news/mastercard-ambev-back-away-copa-184445238.html,MA, Yahoo Finance,
523,"Mon, 05 Jul 2021 07:00:00 GMT",Visa: Not Just A Recovery Play - Seeking Alpha,https://seekingalpha.com/article/4437919-visa-stock-v-not-just-a-recovery-play,MA, Seeking Alpha,
524,"Thu, 06 May 2021 07:00:00 GMT",Mastercard SpendingPulse: April U.S. Retail Sales Grow 23.3%* as Trends Point to a Recovering Economy - Yahoo Finance,https://finance.yahoo.com/news/mastercard-spendingpulse-april-u-retail-090100417.html,MA, Yahoo Finance,
525,"Thu, 25 Feb 2021 08:00:00 GMT",Robinhood sees 6M new crypto traders to start the year - Fox Business,https://www.foxbusiness.com/markets/robinhood-sees-six-million-new-crypto-traders-in-first-two-months-of-2021,MA, Fox Business,
526,"Tue, 01 Jun 2021 07:00:00 GMT",Visa: EPS Likely To Reach Turning Point And Grow 20% In Q3 - Seeking Alpha,https://seekingalpha.com/article/4432422-visa-eps-likely-to-reach-turning-point-and-grow-20-percent-in-q3,MA, Seeking Alpha,
527,"Sun, 01 Aug 2021 07:00:00 GMT",Twitter's Dorsey leads $29 billion buyout of lending pioneer Afterpay - Yahoo Finance,https://finance.yahoo.com/news/square-buy-australias-afterpay-29-214534899.html,MA, Yahoo Finance,
528,"Tue, 10 Aug 2021 07:00:00 GMT",Alchemy Pay to Launch Visa and Mastercard Crypto Card Services By DailyCoin - Investing.com,https://www.investing.com/news/cryptocurrency-news/alchemy-pay-to-launch-visa-and-mastercard-crypto-card-services-2585846,MA, Investing.com,
529,"Thu, 26 Nov 2020 08:00:00 GMT",Mastercard: 10% Annualized Return With COVID-19 Ending In 2021 - Seeking Alpha,https://seekingalpha.com/article/4391634-mastercard-10-percent-annualized-return-covidminus-19-ending-in-2021,MA, Seeking Alpha,
530,"Sun, 24 Jan 2021 08:00:00 GMT","Is Visa Stock A Buy, Sell, Or Hold: What You Need To Know - Seeking Alpha",https://seekingalpha.com/article/4400648-is-visa-stock-buy-sell-hold-what-you-need-to-know,MA, Seeking Alpha,
531,"Wed, 02 Dec 2020 08:00:00 GMT",Visa And The Two Risks For Investors - Seeking Alpha,https://seekingalpha.com/article/4392488-visa-and-two-risks-for-investors,MA, Seeking Alpha,
532,"Fri, 30 Jul 2021 07:00:00 GMT","Worldwide Debit Card Global Industry to 2030 - Featuring Capital One Financial, Visa and MasterCard Among Others - Yahoo Finance",https://finance.yahoo.com/news/worldwide-debit-card-global-industry-181500576.html,MA, Yahoo Finance,
533,"Fri, 13 Aug 2021 07:00:00 GMT",CPI Card Group Voluntarily De-Listing from Toronto Stock Exchange - Yahoo Finance,https://finance.yahoo.com/news/cpi-card-group-voluntarily-listing-120000316.html,MA, Yahoo Finance,
534,"Thu, 28 Jan 2021 08:00:00 GMT","Mastercard Earnings, Revenue Beat in Q4 By Investing.com - Investing.com",https://www.investing.com/news/stock-market-news/mastercard-earnings-revenue-beat-in-q4-2401798,MA, Investing.com,
535,"Thu, 23 Apr 2020 07:00:00 GMT",Mastercard: Stay On The Sidelines In 2020 And Make A Move In 2021 - Seeking Alpha,https://seekingalpha.com/article/4339562-mastercard-stay-on-sidelines-in-2020-and-make-move-in-2021,MA, Seeking Alpha,
536,"Sun, 18 Jul 2021 07:00:00 GMT","Understanding Alibaba, Is It Better Than Amazon? - Seeking Alpha",https://seekingalpha.com/article/4439759-alibaba-stock-better-than-amazon,MA, Seeking Alpha,
537,"Tue, 15 Jun 2021 07:00:00 GMT",Rent-A-Center Deserves A Higher Valuation Multiple - Seeking Alpha,https://seekingalpha.com/article/4434924-rent-a-center-deserves-a-higher-valuation-multiple,MA, Seeking Alpha,
538,"Wed, 17 Mar 2021 07:00:00 GMT","Visa: Despite Earnings Dip, Secular Growth Prospects Remain Strong - Seeking Alpha",https://seekingalpha.com/article/4414490-visa-despite-earnings-dip-secular-growth-prospects-remain-strong,MA, Seeking Alpha,
539,"Thu, 13 May 2021 07:00:00 GMT",Square's Stock Is Melting - Seeking Alpha,https://seekingalpha.com/article/4428363-squares-stock-is-melting,MA, Seeking Alpha,
540,"Sun, 04 Jul 2021 07:00:00 GMT",Visa: Beware This Rally - Seeking Alpha,https://seekingalpha.com/article/4437806-visa-beware-this-rally,MA, Seeking Alpha,
541,"Thu, 22 Apr 2021 07:00:00 GMT",Visa And Mastercard: A Showdown Between Two Of The Largest Credit Card Companies - Seeking Alpha,https://seekingalpha.com/article/4420318-visa-and-mastercard-showdown,MA, Seeking Alpha,
542,"Tue, 01 Dec 2020 08:00:00 GMT",After 5 Years Of Investing Into Visa - Here Are The Results - Seeking Alpha,https://seekingalpha.com/article/4392220-after-5-years-of-investing-visa-are-results,MA, Seeking Alpha,
543,"Wed, 02 Jun 2021 07:00:00 GMT","Visa: Should Continue Recovering, Plus Has Blockchain Strength - Seeking Alpha",https://seekingalpha.com/article/4432560-visa-stock-v-should-continue-recovering-plus-blockchain-strength,MA, Seeking Alpha,
544,"Sun, 11 Oct 2020 07:00:00 GMT",Mastercard: Double-Digit Growth For Over A Decade - Priceless - Seeking Alpha,https://seekingalpha.com/article/4378541-mastercard-double-digit-growth-for-over-decade-priceless,MA, Seeking Alpha,
545,"Mon, 19 Apr 2021 07:00:00 GMT",American Express: Too Much Exposure To Cyclical Trends - Seeking Alpha,https://seekingalpha.com/article/4419875-american-express-too-much-exposure-to-cyclical-trends,MA, Seeking Alpha,
546,"Wed, 28 Jul 2021 07:00:00 GMT",Mastercard chooses 7 crypto startups for Start Path accelerator By Cointelegraph - Investing.com,https://www.investing.com/news/cryptocurrency-news/mastercard-chooses-7-crypto-startups-for-start-path-accelerator-2570886,MA, Investing.com,
547,"Tue, 01 Jun 2021 07:00:00 GMT",Apple Stock Vs. Google Stock: Which Is The Better Buy? - Seeking Alpha,https://seekingalpha.com/article/4432451-google-stock-vs-apple-stock-better-buy,MA, Seeking Alpha,
548,"Tue, 27 Jul 2021 07:00:00 GMT",Marqeta Is Quietly Building A Fintech Powerhouse - Seeking Alpha,https://seekingalpha.com/article/4441821-marqeta-quietly-building-a-fintech-powerhouse,MA, Seeking Alpha,
549,"Thu, 05 Aug 2021 07:00:00 GMT",PayPal: 3 Trades To Take Advantage Of Recent Dips - Investing.com,https://www.investing.com/analysis/paypal-3-trades-to-take-advantage-of-recent-dips-200596220,MA, Investing.com,
550,"Fri, 06 Aug 2021 07:00:00 GMT",This Is The Wrong Time To Invest In FinTech And Consumer Credit - Seeking Alpha,https://seekingalpha.com/article/4446037-this-is-the-wrong-time-to-invest-in-fintech-and-consumer-credit,MA, Seeking Alpha,
551,"Tue, 24 Aug 2021 07:00:00 GMT",PayPal Vs. Square Stock: Which Is The Better Buy? - Seeking Alpha,https://seekingalpha.com/article/4451428-paypal-vs-square-stock-better-buy,MA, Seeking Alpha,
552,"Sat, 07 Aug 2021 07:00:00 GMT",Visa: A Commentary On Disintermediation Risk - Seeking Alpha,https://seekingalpha.com/article/4446376-visa-a-commentary-on-disintermediation-risk,MA, Seeking Alpha,
553,"Sat, 26 Jun 2021 07:00:00 GMT",Square: The Bear Case - Seeking Alpha,https://seekingalpha.com/article/4436723-square-the-bear-case,MA, Seeking Alpha,
554,"Fri, 12 Mar 2021 08:00:00 GMT",Visa: Accelerating Investment In Crypto May Justify The Valuation - Seeking Alpha,https://seekingalpha.com/article/4413639-visa-accelerating-investment-in-crypto-may-justify-valuation,MA, Seeking Alpha,
555,"Tue, 01 Jun 2021 07:00:00 GMT",Visa: An Overlooked Stock In A Challenging Market - Seeking Alpha,https://seekingalpha.com/article/4432378-visa-an-overlooked-stock-in-a-challenging-market,MA, Seeking Alpha,
556,"Thu, 19 Aug 2021 07:00:00 GMT",Apple Vs. Microsoft Stock: Which Is The Better Buy? - Seeking Alpha,https://seekingalpha.com/article/4450568-apple-vs-microsoft-stock-better-buy,MA, Seeking Alpha,
557,"Wed, 16 Jun 2021 07:00:00 GMT",Time To Weigh-In On AT&T - Seeking Alpha,https://seekingalpha.com/article/4435148-time-to-weigh-in-on-a-t-and-t,MA, Seeking Alpha,
558,"Mon, 09 Aug 2021 07:00:00 GMT",Why Did Affirm Holdings Stock Drop The First Half Of 2021? How To Interpret This Move - Seeking Alpha,https://seekingalpha.com/article/4447296-affirm-holding-stock-drop-first-half-2021,MA, Seeking Alpha,
559,"Wed, 07 Jul 2021 07:00:00 GMT","Gold prices steamrolling toward $2,000: Goldman Sachs - Yahoo Finance",https://finance.yahoo.com/news/gold-prices-steamrolling-toward-2000-goldman-sachs-170547546.html,MA, Yahoo Finance,
560,"Wed, 09 Jun 2021 07:00:00 GMT","Can Alibaba Stock Hit $1,000? What's The Outlook - Seeking Alpha",https://seekingalpha.com/article/4433917-can-alibaba-stock-hit-1000,MA, Seeking Alpha,
561,"Thu, 05 Aug 2021 07:00:00 GMT","Visa: Slowing Growth Rate, We May Need More - Seeking Alpha",https://seekingalpha.com/article/4445698-visa-slowing-growth-rate-we-may-need-more,MA, Seeking Alpha,
562,"Tue, 08 Jun 2021 07:00:00 GMT",dLocal IPO: Should You Buy This Stock? - Seeking Alpha,https://seekingalpha.com/article/4433682-dlocal-ipo-should-you-buy,MA, Seeking Alpha,
563,"Tue, 03 Aug 2021 07:00:00 GMT",PayPal: The Star Business - Seeking Alpha,https://seekingalpha.com/article/4444245-paypal-the-star-business,MA, Seeking Alpha,
564,"Mon, 07 Jun 2021 07:00:00 GMT",4 Reasons Global Aristocrat Enbridge Is A Rich Retirement Dream Stock - Seeking Alpha,https://seekingalpha.com/article/4433559-enbridge-four-reasons-it-is-a-rich-retirement-dream-stock,MA, Seeking Alpha,
565,"Wed, 18 Aug 2021 07:00:00 GMT",Tracking Warren Buffett's Berkshire Hathaway Portfolio - Q2 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4450284-warren-buffetts-berkshire-hathaway-portfolio-q2-2021-update,MA, Seeking Alpha,
566,"Wed, 14 Apr 2021 07:00:00 GMT",Thinking About Buying Coinbase? - Here's Your Note - Seeking Alpha,https://seekingalpha.com/article/4419039-thinking-of-buying-coinbase,MA, Seeking Alpha,
567,"Mon, 26 Jul 2021 07:00:00 GMT",Microsoft Q2 Earnings: Can MSFT Meet The Market's Sky-High Expectations? - Investing.com,https://www.investing.com/analysis/microsoft-q2-earnings-can-msft-meet-the-markets-skyhigh-expectations-200593425,MA, Investing.com,
568,"Fri, 30 Jul 2021 07:00:00 GMT",Where Will Square Stock Be In 5 Years? This Depends On Growth Strategies And Competition - Seeking Alpha,https://seekingalpha.com/article/4443005-square-stock-in-5-years,MA, Seeking Alpha,
569,"Fri, 13 Aug 2021 07:00:00 GMT",Payoneer: Strong Start - Seeking Alpha,https://seekingalpha.com/article/4449064-payoneer-earnings-strong-start,MA, Seeking Alpha,
570,"Sun, 25 Jul 2021 07:00:00 GMT","1 Stock To Buy, 1 To Dump When Markets Open: Pinterest, Tencent Music - Investing.com",https://www.investing.com/analysis/1-stock-to-buy-1-to-dump-when-markets-open-pinterest-tencent-music-200593447,MA, Investing.com,
571,"Fri, 06 Aug 2021 07:00:00 GMT","Rekor Systems Is Driving Automation Using Video, Recently Shorts Created A Value Opportunity - Seeking Alpha",https://seekingalpha.com/article/4445903-rekor-systems-shorts-created-a-value-opportunity,MA, Seeking Alpha,
572,"Wed, 11 Aug 2021 07:00:00 GMT",Payoneer Global Inc. (PAYO) CEO Scott Galit on Q2 2021 Results - Earnings Call Transcript - Seeking Alpha,https://seekingalpha.com/article/4448377-payoneer-global-inc-payo-ceo-scott-galit-on-q2-2021-results-earnings-call-transcript,MA, Seeking Alpha,
573,"Fri, 27 Aug 2021 07:00:00 GMT",Tracking Akre Capital Management Portfolio - Q2 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4452192-tracking-akre-capital-management-portfolio-q2-2021-update,MA, Seeking Alpha,
574,"Tue, 16 Mar 2021 07:00:00 GMT",Bitcoin is now worth more than Visa and Mastercard combined By Cointelegraph - Investing.com,https://www.investing.com/news/cryptocurrency-news/bitcoin-is-now-worth-more-than-visa-and-mastercard-combined-2448375,MA, Investing.com,
575,"Wed, 14 Jul 2021 07:00:00 GMT",Verizon: The Dividend Vs. Growth Conundrum - Seeking Alpha,https://seekingalpha.com/article/4439147-verizon-stock-dividend-versus-growth,MA, Seeking Alpha,
576,"Fri, 23 Jul 2021 07:00:00 GMT",American Express: Q2 2021 Was Better But Not Good Enough - Seeking Alpha,https://seekingalpha.com/article/4440989-american-express-q2-better-but-not-good-enough,MA, Seeking Alpha,
577,"Thu, 01 Jul 2021 07:00:00 GMT",Micron's Flawless Q3 Fiscal 2021 Results Misinterpreted By Market - Seeking Alpha,https://seekingalpha.com/article/4437422-micron-q3-results-misinterpreted-by-market,MA, Seeking Alpha,
578,"Fri, 23 Jul 2021 07:00:00 GMT",BorgWarner Is One Of The Best Ways To Get Rich From EVs - Seeking Alpha,https://seekingalpha.com/article/4440813-borgwarner-is-one-of-the-best-ways-to-get-rich-from-evs,MA, Seeking Alpha,
579,"Fri, 03 Jul 2015 19:59:58 GMT","Mastercard Incorporated (MA) Stock Price Today, Quote & News - Seeking Alpha",https://seekingalpha.com/symbol/MA,MA, Seeking Alpha,
580,"Wed, 18 Aug 2021 07:00:00 GMT",Just Eat Takeaway.com and Adyen partner to issue cards for corporate expense programs - Yahoo Finance,https://finance.yahoo.com/news/just-eat-takeaway-com-adyen-053000926.html,MA, Yahoo Finance,
581,"Wed, 04 Aug 2021 07:00:00 GMT","Apple: Despite Bubble Chatter, Shareholders Rewarded - Seeking Alpha",https://seekingalpha.com/article/4444693-is-apple-stock-a-bubble-now-after-years-of-outperformance,MA, Seeking Alpha,
582,"Thu, 24 Jun 2021 07:00:00 GMT",Asian American Communities Hit Earlier and Harder by COVID-19 - Yahoo Finance,https://finance.yahoo.com/news/asian-american-communities-hit-earlier-124606273.html,MA,19, Yahoo Finance
583,"Thu, 20 May 2021 07:00:00 GMT",3 Reasons Broadcom Could Make You Rich - Seeking Alpha,https://seekingalpha.com/article/4430209-3-reasons-broadcom-could-make-you-rich,MA, Seeking Alpha,
584,"Wed, 09 Dec 2020 08:00:00 GMT",Mastercard Incorporated (MA) Presents at Barclays Global TMT 2020 Conference (Transcript) - Seeking Alpha,https://seekingalpha.com/article/4393868-mastercard-incorporated-ma-presents-barclays-global-tmt-2020-conference-transcript,MA, Seeking Alpha,
585,"Wed, 30 Dec 2020 08:00:00 GMT",Visa - Multiple Threats Of Disintermediation Beyond The Pandemic Remains Disconcerting - Seeking Alpha,https://seekingalpha.com/article/4396731-visa-multiple-threats-of-disintermediation-beyond-pandemic-remains-disconcerting,MA, Seeking Alpha,
586,"Wed, 09 Jun 2021 07:00:00 GMT",Marqeta's IPO Is Priced Beyond Perfection - Seeking Alpha,https://seekingalpha.com/article/4433866-marqetas-ipo-is-priced-beyond-perfection-mq,MA, Seeking Alpha,
587,"Thu, 17 Jun 2021 07:00:00 GMT",Tracking Chase Coleman's Tiger Global Portfolio - Q1 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4435300-tracking-chase-coleman-tiger-global-portfolio-q1-2021-update,MA, Seeking Alpha,
588,"Thu, 10 Jun 2021 07:00:00 GMT",XLK: Wait For Consolidation To End Before Taking A New Position - Seeking Alpha,https://seekingalpha.com/article/4434042-technology-select-sector-spdr-etf-wait-for-consolidation-to-end-before-taking-a-new-position,MA, Seeking Alpha,
589,"Tue, 18 May 2021 07:00:00 GMT","Shopify: Buying The Dip, Here Is Why - Seeking Alpha",https://seekingalpha.com/article/4429536-shopify-buying-the-dip-here-is-why,MA, Seeking Alpha,
590,"Wed, 30 Jun 2021 07:00:00 GMT",3 Reasons Amazon Could Quadruple Within 5 Years - Seeking Alpha,https://seekingalpha.com/article/4437187-3-reasons-amazon-could-quadruple-within-5-years,MA, Seeking Alpha,
591,"Mon, 02 Aug 2021 07:00:00 GMT",Square: Killing It - Seeking Alpha,https://seekingalpha.com/article/4444025-square-killing-it,MA, Seeking Alpha,
592,"Wed, 07 Jul 2021 07:00:00 GMT",SPYG: An Inexpensive Way To Invest In The Largest Growth Companies - Seeking Alpha,https://seekingalpha.com/article/4437726-spyg-inexpensive-way-to-invest-in-largest-growth-companies,MA, Seeking Alpha,
593,"Sun, 20 Jun 2021 07:00:00 GMT","Tracking Ruane, Cunniff, & Goldfarb's Portfolio - Q1 2021 Update - Seeking Alpha",https://seekingalpha.com/article/4435763-ruane-cunniff-and-goldfarbs-portfolio-q1-2021-update,MA, Seeking Alpha,
594,"Wed, 26 May 2021 07:00:00 GMT",CPI Card Group Is A Deep Value Stock Close To Rerating Higher - Seeking Alpha,https://seekingalpha.com/article/4431509-cpi-card-group-deep-value-stock-close-to-rerating-higher,MA, Seeking Alpha,
595,"Tue, 20 Apr 2021 07:00:00 GMT",Should You Buy Coinbase Stock? Everything To Know About This Bitcoin And Crypto Exchange IPO - Seeking Alpha,https://seekingalpha.com/article/4419892-should-you-buy-coinbase-stock,MA, Seeking Alpha,
596,"Mon, 16 Aug 2021 07:00:00 GMT",Opendoor Technologies: Now - This Looks Very Interesting - Seeking Alpha,https://seekingalpha.com/article/4449688-opendoor-technologies-now-this-looks-very-interesting,MA, Seeking Alpha,
597,"Mon, 30 Nov 2020 08:00:00 GMT",Mastercard Incorporated (MA) Management Presents at Credit Suisse 24th Annual Technology Virtual Conference (Transcript) - Seeking Alpha,https://seekingalpha.com/article/4392159-mastercard-incorporated-ma-management-presents-credit-suisse-24th-annual-technology-virtual,MA, Seeking Alpha,
598,"Wed, 17 Feb 2021 08:00:00 GMT",7 Reasons I'm Investing $1 Million Into Amazon - Seeking Alpha,https://seekingalpha.com/article/4406570-7-reasons-i-am-investing-1-million-into-amazon,MA, Seeking Alpha,
599,"Tue, 04 Feb 2020 08:00:00 GMT","Visa And Mastercard: Buy On Every Dip, Forever - Seeking Alpha",https://seekingalpha.com/article/4321167-visa-and-mastercard-buy-on-every-dip-forever,MA, Seeking Alpha,
600,"Mon, 27 Sep 2021 04:58:00 GMT",Tracking Chase Coleman's Tiger Global Portfolio - Q2 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4457204-chase-colemans-tiger-global-portfolio-q2-2021-update,MSFT, Seeking Alpha,
601,"Fri, 10 Sep 2021 07:00:00 GMT","Amazon: It's Not Cheap, But Too Promising - Seeking Alpha",https://seekingalpha.com/article/4454524-amazon-its-not-cheap-but-too-promising,MSFT, Seeking Alpha,
602,"Mon, 02 Aug 2021 07:00:00 GMT",Is Microsoft Stock A Buy Or Sell After Recently Announced Earnings? - Seeking Alpha,https://seekingalpha.com/article/4444089-microsoft-stock-buy-sell-earnings,MSFT, Seeking Alpha,
603,"Wed, 21 Jul 2021 07:00:00 GMT",Where Will Microsoft Stock Be In 10 Years? Future Returns Will Be Very Different - Seeking Alpha,https://seekingalpha.com/article/4440314-microsoft-stock-10-years,MSFT, Seeking Alpha,
604,"Tue, 08 Jun 2021 07:00:00 GMT",Where Will Microsoft Stock Be In 5 Years? - Seeking Alpha,https://seekingalpha.com/article/4433653-microsoft-stock-5-years,MSFT, Seeking Alpha,
605,"Tue, 18 May 2021 07:00:00 GMT",Can Microsoft Stock Reach $300? What To Consider - Seeking Alpha,https://seekingalpha.com/article/4429669-can-microsoft-stock-reach-300,MSFT, Seeking Alpha,
606,"Tue, 20 Jul 2021 07:00:00 GMT",Microsoft Will Likely Shine On Earnings Day Again - Seeking Alpha,https://seekingalpha.com/article/4440032-microsoft-will-likely-shine-on-earnings-day-again,MSFT, Seeking Alpha,
607,"Wed, 25 Aug 2021 07:00:00 GMT","Microsoft Is A Buy, Even At Peak Prices - Seeking Alpha",https://seekingalpha.com/article/4451733-microsoft-is-a-buy-even-at-peak-prices-msft,MSFT, Seeking Alpha,
608,"Fri, 25 Jun 2021 07:00:00 GMT",Microsoft: Rally On - Seeking Alpha,https://seekingalpha.com/article/4436544-microsoft-rally-on,MSFT, Seeking Alpha,
609,"Sun, 08 Aug 2021 07:00:00 GMT",Microsoft Still Has 30% Upside - Seeking Alpha,https://seekingalpha.com/article/4446925-microsoft-can-still-see-30-percent-upside,MSFT, Seeking Alpha,
610,"Wed, 18 Aug 2021 07:00:00 GMT",Microsoft's Stock May Be About To Run Sharply Higher - Seeking Alpha,https://seekingalpha.com/article/4450393-microsofts-stock-may-be-about-to-run-sharply-higher,MSFT, Seeking Alpha,
611,"Fri, 14 May 2021 07:00:00 GMT","Microsoft: This Selloff Is Silly, Buy It While It Lasts - Seeking Alpha",https://seekingalpha.com/article/4428457-microsoft-this-selloff-is-silly-buy-it-while-it-lasts,MSFT, Seeking Alpha,
612,"Sun, 02 May 2021 07:00:00 GMT",Microsoft's Perfect Pullback Is A 'Strong Buy' - Seeking Alpha,https://seekingalpha.com/article/4423645-microsoft-s-perfect-pullback-is-strong-buy,MSFT, Seeking Alpha,
613,"Mon, 12 Jul 2021 07:00:00 GMT",Microsoft Stock: Does The Projected Growth Warrant Current Valuation - Seeking Alpha,https://seekingalpha.com/article/4438860-microsoft-stock-overvalued,MSFT, Seeking Alpha,
614,"Tue, 29 Jun 2021 07:00:00 GMT","Microsoft: Not Vastly Overvalued, But Due For A Pullback - Seeking Alpha",https://seekingalpha.com/article/4437129-microsoft-stock-msft-not-vastly-overvalued-but-due-for-a-pullback,MSFT, Seeking Alpha,
615,"Mon, 09 Aug 2021 07:00:00 GMT","Income Investors, Don't Overlook Microsoft - Seeking Alpha",https://seekingalpha.com/article/4447122-microsoft-stock-income-investors-do-not-overlook,MSFT, Seeking Alpha,
616,"Sun, 27 Jun 2021 07:00:00 GMT",Microsoft's Actual Fair Value Will Shock You - Seeking Alpha,https://seekingalpha.com/article/4436840-microsofts-actual-fair-value-will-shock-you,MSFT, Seeking Alpha,
617,"Mon, 23 Aug 2021 07:00:00 GMT",We Believe Microsoft Stock To Be A Sleep-Easy Buying Opportunity - Seeking Alpha,https://seekingalpha.com/article/4451400-we-believe-microsoft-stock-to-be-a-sleep-easy-buying-opportunity,MSFT, Seeking Alpha,
618,"Tue, 09 Mar 2021 08:00:00 GMT",Microsoft Stock Split: When It Might Happen Again And What You Need To Know - Seeking Alpha,https://seekingalpha.com/article/4412443-microsoft-stock-split-will-one-happen-2021,MSFT, Seeking Alpha,
619,"Tue, 22 Jun 2021 07:00:00 GMT",Microsoft: Thinking About Thinking About Selling - Seeking Alpha,https://seekingalpha.com/article/4436046-microsoft-stock-msft-thinking-about-thinking-about-selling,MSFT, Seeking Alpha,
620,"Wed, 28 Jul 2021 07:00:00 GMT",Microsoft: Q4 Shows Double-Digit Growth Continuing Beyond FY21 - Seeking Alpha,https://seekingalpha.com/article/4441934-microsoft-strong-q4-earnings-double-digit-growth-beyond-fy21,MSFT, Seeking Alpha,
621,"Wed, 05 May 2021 07:00:00 GMT",Microsoft: Cheaply Valued Elephant Hiding In Plain Sight - Seeking Alpha,https://seekingalpha.com/article/4424467-microsoft-cheaply-valued-elephant-hiding-in-plain-sight-msft,MSFT, Seeking Alpha,
622,"Thu, 17 Jun 2021 07:00:00 GMT",Microsoft: Negative Returns Ahead - Seeking Alpha,https://seekingalpha.com/article/4435251-negative-returns-ahead-for-microsoft,MSFT, Seeking Alpha,
623,"Wed, 05 May 2021 07:00:00 GMT","Microsoft: Buy, Sell Or Hold? - Seeking Alpha",https://seekingalpha.com/article/4424531-microsoft-stock-msft-buy-sell-hold,MSFT, Seeking Alpha,
624,"Tue, 26 Jan 2021 08:00:00 GMT",Microsoft blows away Q2 expectations on cloud and personal computing strength - Yahoo Finance,https://finance.yahoo.com/news/microsoft-earnings-q2-2021-145840911.html,MSFT, Yahoo Finance,
625,"Wed, 23 Jun 2021 07:00:00 GMT",Microsoft: $2 Trillion Is Just The Beginning - Seeking Alpha,https://seekingalpha.com/article/4436198-microsoft-2-trillion-is-just-the-beginning,MSFT, Seeking Alpha,
626,"Thu, 14 Jan 2021 08:00:00 GMT",Microsoft Is Stuck In The Price Doldrums - Seeking Alpha,https://seekingalpha.com/article/4399020-microsoft-is-stuck-in-price-doldrums,MSFT, Seeking Alpha,
627,"Wed, 28 Apr 2021 07:00:00 GMT",Microsoft Earnings Review: Buy The Stock And Forget It - Seeking Alpha,https://seekingalpha.com/article/4421853-microsoft-earnings-review-buy-the-stock-and-forget-it,MSFT, Seeking Alpha,
